timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591281826396,7240,Submit answer,200,,Thread Group 1-223,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7240,0,92
1591281824994,8667,Submit answer,200,,Thread Group 1-275,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8667,0,132
1591281823588,10101,Submit answer,200,,Thread Group 1-181,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10101,0,85
1591281825098,8640,Submit answer,200,,Thread Group 1-88,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8640,0,134
1591281823762,10004,Submit answer,200,,Thread Group 1-25,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10004,0,114
1591281820536,13278,Submit answer,200,,Thread Group 1-268,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13278,0,86
1591281826580,7270,Submit answer,200,,Thread Group 1-205,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7270,0,107
1591281823772,10090,Submit answer,200,,Thread Group 1-187,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10090,0,118
1591281826703,7166,Submit answer,200,,Thread Group 1-69,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7166,0,88
1591281822541,11365,Submit answer,200,,Thread Group 1-172,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11365,0,57
1591281822450,11463,Submit answer,200,,Thread Group 1-229,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11463,0,78
1591281828120,5796,Submit answer,200,,Thread Group 1-295,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5796,0,168
1591281823900,10065,Submit answer,200,,Thread Group 1-18,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10065,0,111
1591281825380,8601,Submit answer,200,,Thread Group 1-86,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8601,0,119
1591281819032,14982,Submit answer,200,,Thread Group 1-239,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,14982,0,63
1591281826777,7242,Submit answer,200,,Thread Group 1-102,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7242,0,84
1591281826750,7274,Submit answer,200,,Thread Group 1-15,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7274,0,101
